INFO  - 2018-07-02 06:11:40.987; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:986519482494406657)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:40.993; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[986519482494406657 (1604831622980435968)]} 0 0
INFO  - 2018-07-02 06:11:41.002; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:986485470526717953)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.007; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[986485470526717953 (1604831622995116032)]} 0 0
INFO  - 2018-07-02 06:11:41.016; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:987257998178316288)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.021; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[987257998178316288 (1604831623008747520)]} 0 0
INFO  - 2018-07-02 06:11:41.029; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:986457746387030016)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.034; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[986457746387030016 (1604831623023427584)]} 0 0
INFO  - 2018-07-02 06:11:41.043; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:986451172356583424)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.047; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[986451172356583424 (1604831623037059072)]} 0 0
INFO  - 2018-07-02 06:11:41.059; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:987224047984328704)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.064; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[987224047984328704 (1604831623053836288)]} 0 1
INFO  - 2018-07-02 06:11:41.073; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:987180181897932800)&start=0&rows=1&wt=json} hits=1 status=0 QTime=1 
INFO  - 2018-07-02 06:11:41.077; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[987180181897932800 (1604831623068516352)]} 0 0
INFO  - 2018-07-02 06:11:41.088; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:970948437733621760)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.093; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[970948437733621760 (1604831623084244992)]} 0 1
INFO  - 2018-07-02 06:11:41.105; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:986524744752115712)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.109; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[986524744752115712 (1604831623102070784)]} 0 0
INFO  - 2018-07-02 06:11:41.118; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:987171714093146113)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.122; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[987171714093146113 (1604831623115702272)]} 0 0
INFO  - 2018-07-02 06:11:41.131; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:986131310551822336)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.135; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[986131310551822336 (1604831623129333760)]} 0 0
INFO  - 2018-07-02 06:11:41.147; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:987235608442499072)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.152; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[987235608442499072 (1604831623147159552)]} 0 0
INFO  - 2018-07-02 06:11:41.164; org.apache.solr.core.SolrCore; [twitter_user] webapp=/solr path=/select params={q=(id:1004238404731559937)&start=0&rows=1&wt=json} hits=1 status=0 QTime=0 
INFO  - 2018-07-02 06:11:41.168; org.apache.solr.update.processor.LogUpdateProcessor; [twitter_user] webapp=/solr path=/update/json params={} {add=[1004238404731559937 (1604831623163936768)]} 0 0
